ProjectName,Scenario,Watershed,WeppID,TopazID,Landuse,Soil,Length (m),Hillslope Area (ha),Runoff (mm),Lateral Flow (mm),Baseflow (mm),Soil Loss (kg/ha),Sediment Deposition (kg/ha),Sediment Yield (kg/ha),Width (m),Slope,LanduseDesc,SoilDesc,Particle Class 1 Fraction,Particle Class 2 Fraction,Particle Class 3 Fraction,Particle Class 4 Fraction,Particle Class 5 Fraction,Particle Fraction Under 0.016 mm,Sediment Yield of Particles Under 0.016 mm (kg/ha)
kam_mt,Mulch_Till,Kamiache_Creek,586,2553,202,68570,200.8935777509511,8.7,25.964367816091954,0.0011494252873563218,11.011494252873563,3.3908045977011496,0.0,3.3908045977011496,434.5584412271571,0.11796952830907192,Barley Fallow Int Precip MT 1,"Palouse-Thatuna silt loams, 7 to 25 percent slopes (SIL)",0.07,0.386,0.465,0.068,0.01,0.5955,2.0192241379310345
kam_mt,Mulch_Till,Kamiache_Creek,587,2562,202,68563,39.18058124456122,0.5,25.54,0.0,9.7,0.6,0.0,0.6,114.85281374238569,0.15521,Barley Fallow Int Precip MT 1,"Palouse silt loam, 7 to 25 percent slopes (SIL)",0.07,0.384,0.465,0.07,0.01,0.5935,0.3561
kam_mt,Mulch_Till,Kamiache_Creek,588,2563,202,68570,70.5250462402102,0.8,26.0375,0.0,11.0,0.5,0.0,0.5,114.85281374238569,0.10323890663233126,Barley Fallow Int Precip MT 1,"Palouse-Thatuna silt loams, 7 to 25 percent slopes (SIL)",0.07,0.383,0.465,0.071,0.011,0.5925,0.29625
kam_mt,Mulch_Till,Kamiache_Creek,589,2571,202,68563,241.7628229485463,5.2,22.265384615384615,0.0,10.951923076923077,0.3076923076923077,0.0,0.3076923076923077,215.91409036082268,0.1003649245873871,Barley Fallow Int Precip MT 1,"Palouse silt loam, 7 to 25 percent slopes (SIL)",0.069,0.38,0.465,0.074,0.011,0.5885,0.1810769230769231
kam_mt,Mulch_Till,Kamiache_Creek,590,2572,202,68563,42.426406871192846,0.5,33.48,0.0,11.68,4.2,0.0,4.2,127.27922061357857,0.15335239748172858,Barley Fallow Int Precip MT 1,"Palouse silt loam, 7 to 25 percent slopes (SIL)",0.07,0.385,0.465,0.069,0.01,0.5945,2.4969
kam_mt,Mulch_Till,Kamiache_Creek,591,2573,202,68563,28.2842712474619,0.4,19.425,0.0,9.85,0.25,0.0,0.25,127.27922061357857,0.08915249999999998,Barley Fallow Int Precip MT 1,"Palouse silt loam, 7 to 25 percent slopes (SIL)",0.07,0.383,0.465,0.072,0.011,0.5925,0.148125
kam_mt,Mulch_Till,Kamiache_Creek,592,2582,202,68563,146.69480834200746,5.1,25.23921568627451,0.00196078431372549,10.923529411764706,0.45098039215686275,0.0,0.45098039215686275,349.7056274847714,0.12032080142932237,Barley Fallow Int Precip MT 1,"Palouse silt loam, 7 to 25 percent slopes (SIL)",0.069,0.38,0.465,0.074,0.011,0.5885,0.2654019607843137
kam_mt,Mulch_Till,Kamiache_Creek,593,2583,202,68570,193.01948466053614,6.8,21.126470588235293,0.0014705882352941176,10.907352941176471,0.3970588235294118,0.0,0.3970588235294118,349.7056274847714,0.07456625638963987,Barley Fallow Int Precip MT 1,"Palouse-Thatuna silt loams, 7 to 25 percent slopes (SIL)",0.07,0.384,0.465,0.07,0.01,0.5935,0.23565441176470592
kam_mt,Mulch_Till,Kamiache_Creek,594,2591,202,68563,156.87091172672686,5.3,26.466037735849056,0.0018867924528301887,10.843396226415095,0.3584905660377358,0.0,0.3584905660377358,338.4948771924113,0.13155090247457502,Barley Fallow Int Precip MT 1,"Palouse silt loam, 7 to 25 percent slopes (SIL)",0.07,0.382,0.465,0.072,0.011,0.5915,0.21204716981132074
kam_mt,Mulch_Till,Kamiache_Creek,595,2592,202,68563,163.8964932459079,8.2,29.024390243902438,0.0024390243902439024,10.803658536585365,0.5609756097560976,0.0,0.5609756097560976,499.7056274847714,0.15544434472400911,Barley Fallow Int Precip MT 1,"Palouse silt loam, 7 to 25 percent slopes (SIL)",0.07,0.382,0.465,0.073,0.011,0.5915,0.3318170731707318
kam_mt,Mulch_Till,Kamiache_Creek,596,2593,202,68563,55.83287132552906,2.8,30.442857142857143,0.007142857142857143,10.817857142857141,0.7500000000000001,0.0,0.7500000000000001,499.7056274847714,0.1781106583093538,Barley Fallow Int Precip MT 1,"Palouse silt loam, 7 to 25 percent slopes (SIL)",0.07,0.385,0.465,0.069,0.01,0.5945,0.4458750000000001
kam_mt,Mulch_Till,Kamiache_Creek,597,2602,202,68563,121.22345034849877,3.1,24.216129032258063,0.0032258064516129032,10.754838709677419,0.25806451612903225,0.0,0.25806451612903225,252.42640687119288,0.11240732176367854,Barley Fallow Int Precip MT 1,"Palouse silt loam, 7 to 25 percent slopes (SIL)",0.07,0.383,0.465,0.072,0.011,0.5925,0.1529032258064516
kam_mt,Mulch_Till,Kamiache_Creek,598,2603,202,68570,345.84337305307,8.7,21.254022988505746,0.0,11.0,0.3448275862068966,0.0,0.3448275862068966,252.42640687119288,0.06756949390697457,Barley Fallow Int Precip MT 1,"Palouse-Thatuna silt loams, 7 to 25 percent slopes (SIL)",0.07,0.384,0.465,0.07,0.01,0.5935,0.20465517241379313
kam_mt,Mulch_Till,Kamiache_Creek,599,2612,202,68526,42.42640687119285,0.4,9.175,0.0,9.9,0.25,0.0,0.25,84.8528137423857,0.10135,Barley Fallow Int Precip MT 1,Covello silt loam (SIL),0.047,0.577,0.307,0.051,0.019,0.7161,0.179025
kam_mt,Mulch_Till,Kamiache_Creek,600,2613,202,68526,53.03300858899106,0.5,7.3,0.0,10.24,0.2,0.0,0.2,84.8528137423857,0.006153863211808209,Barley Fallow Int Precip MT 1,Covello silt loam (SIL),0.047,0.577,0.307,0.051,0.019,0.7161,0.14322
kam_mt,Mulch_Till,Kamiache_Creek,601,2621,202,68563,208.29599215991487,5.1,23.678431372549017,0.00196078431372549,10.952941176470588,0.23529411764705882,0.0,0.23529411764705882,246.28414338676043,0.10714943543375152,Barley Fallow Int Precip MT 1,"Palouse silt loam, 7 to 25 percent slopes (SIL)",0.07,0.382,0.465,0.072,0.011,0.5915,0.1391764705882353
kam_mt,Mulch_Till,Kamiache_Creek,602,2622,202,68563,92.72727272727273,3.1,30.33225806451613,0.0032258064516129032,10.658064516129032,0.6129032258064515,0.0,0.6129032258064515,330.0,0.1605646111961009,Barley Fallow Int Precip MT 1,"Palouse silt loam, 7 to 25 percent slopes (SIL)",0.07,0.381,0.465,0.073,0.011,0.5905,0.36191935483870963
kam_mt,Mulch_Till,Kamiache_Creek,603,2623,202,68563,24.545454545454547,0.8,29.225,0.0125,10.9375,0.5,0.0,0.5,330.0,0.12257,Barley Fallow Int Precip MT 1,"Palouse silt loam, 7 to 25 percent slopes (SIL)",0.07,0.384,0.465,0.07,0.01,0.5935,0.29675
kam_mt,Mulch_Till,Kamiache_Creek,604,2632,202,68563,58.424861279369445,1.6,23.9,0.00625,11.025,0.37499999999999994,0.0,0.37499999999999994,277.2792206135785,0.10787295182144768,Barley Fallow Int Precip MT 1,"Palouse silt loam, 7 to 25 percent slopes (SIL)",0.07,0.381,0.465,0.074,0.011,0.5905,0.22143749999999998
kam_mt,Mulch_Till,Kamiache_Creek,605,2633,202,68526,103.86642005221235,2.9,11.117241379310343,0.0034482758620689655,10.724137931034482,0.24137931034482757,0.0,0.24137931034482757,277.2792206135785,0.09551389060935586,Barley Fallow Int Precip MT 1,Covello silt loam (SIL),0.047,0.577,0.307,0.051,0.019,0.7161,0.172851724137931
kam_mt,Mulch_Till,Kamiache_Creek,606,2642,202,68563,217.47321496898846,8.9,29.286516853932586,0.0022471910112359553,10.831460674157304,0.46067415730337075,0.0,0.46067415730337075,409.7056274847714,0.21394782113938834,Barley Fallow Int Precip MT 1,"Palouse silt loam, 7 to 25 percent slopes (SIL)",0.07,0.383,0.465,0.072,0.011,0.5925,0.27294943820224715
kam_mt,Mulch_Till,Kamiache_Creek,607,2643,202,68563,213.07981668678667,8.7,23.70574712643678,0.0011494252873563218,11.013793103448275,0.47126436781609193,0.0,0.47126436781609193,409.7056274847714,0.10002979743000624,Barley Fallow Int Precip MT 1,"Palouse silt loam, 7 to 25 percent slopes (SIL)",0.07,0.384,0.465,0.07,0.01,0.5935,0.2796954022988506
kam_mt,Mulch_Till,Kamiache_Creek,608,2652,202,68563,65.30096874093536,2.2,25.809090909090905,0.004545454545454545,11.122727272727273,0.45454545454545453,0.0,0.45454545454545453,344.5584412271571,0.1268582002177394,Barley Fallow Int Precip MT 1,"Palouse silt loam, 7 to 25 percent slopes (SIL)",0.07,0.381,0.465,0.074,0.011,0.5905,0.26840909090909093
kam_mt,Mulch_Till,Kamiache_Creek,609,2653,202,68563,195.90290622280608,6.8,22.8,0.0014705882352941176,11.194117647058823,0.5147058823529412,0.0,0.5147058823529412,344.5584412271571,0.10915375091271175,Barley Fallow Int Precip MT 1,"Palouse silt loam, 7 to 25 percent slopes (SIL)",0.071,0.386,0.465,0.068,0.01,0.5965,0.30702205882352945
kam_mt,Mulch_Till,Kamiache_Creek,610,2662,202,68563,45.4415587728429,1.3,30.53076923076923,0.007692307692307693,10.461538461538462,0.7692307692307692,0.0,0.7692307692307692,277.2792206135785,0.1792639134626784,Barley Fallow Int Precip MT 1,"Palouse silt loam, 7 to 25 percent slopes (SIL)",0.071,0.387,0.465,0.067,0.01,0.5975,0.4596153846153846
kam_mt,Mulch_Till,Kamiache_Creek,611,2663,202,68563,84.39146629242252,2.3,26.008695652173916,0.004347826086956522,11.065217391304348,0.4347826086956522,0.0,0.4347826086956522,277.2792206135785,0.11854837292949126,Barley Fallow Int Precip MT 1,"Palouse silt loam, 7 to 25 percent slopes (SIL)",0.07,0.381,0.465,0.073,0.011,0.5905,0.25673913043478264
kam_mt,Mulch_Till,Kamiache_Creek,612,2671,202,68563,152.29481163525722,6.5,25.215384615384615,0.0015384615384615385,10.84,0.5076923076923077,0.0,0.5076923076923077,425.49052921904257,0.11874574305274355,Barley Fallow Int Precip MT 1,"Palouse silt loam, 7 to 25 percent slopes (SIL)",0.07,0.383,0.465,0.071,0.011,0.5925,0.30080769230769233
kam_mt,Mulch_Till,Kamiache_Creek,613,2672,202,68563,66.91342134898586,1.2,26.416666666666668,0.008333333333333333,10.525,0.6666666666666667,0.0,0.6666666666666667,174.8528137423857,0.14585706930784326,Barley Fallow Int Precip MT 1,"Palouse silt loam, 7 to 25 percent slopes (SIL)",0.07,0.384,0.465,0.07,0.01,0.5935,0.3956666666666667
kam_mt,Mulch_Till,Kamiache_Creek,614,2673,202,68563,25.735931288071484,0.5,24.14,0.02,9.74,0.6,0.0,0.6,174.8528137423857,0.15994,Barley Fallow Int Precip MT 1,"Palouse silt loam, 7 to 25 percent slopes (SIL)",0.07,0.385,0.465,0.07,0.01,0.5945,0.3567
kam_mt,Mulch_Till,Kamiache_Creek,615,2682,202,68563,171.8632177101051,7.4,26.32027027027027,0.0013513513513513514,10.797297297297296,0.581081081081081,0.0,0.581081081081081,429.4112549695429,0.12403422610979611,Barley Fallow Int Precip MT 1,"Palouse silt loam, 7 to 25 percent slopes (SIL)",0.07,0.385,0.465,0.07,0.01,0.5945,0.3454527027027027
kam_mt,Mulch_Till,Kamiache_Creek,616,2683,202,68563,102.69875204628232,4.4,24.718181818181815,0.0022727272727272726,10.895454545454545,0.3863636363636363,0.0,0.3863636363636363,429.4112549695429,0.11150442433194169,Barley Fallow Int Precip MT 1,"Palouse silt loam, 7 to 25 percent slopes (SIL)",0.07,0.382,0.465,0.073,0.011,0.5915,0.22853409090909088
kam_mt,Mulch_Till,Kamiache_Creek,617,2691,202,68563,199.1099117303553,5.3,25.828301886792453,0.0018867924528301887,10.858490566037736,3.358490566037736,0.0,3.358490566037736,266.6868742923793,0.11487493681581556,Barley Fallow Int Precip MT 1,"Palouse silt loam, 7 to 25 percent slopes (SIL)",0.071,0.386,0.465,0.068,0.01,0.5965,2.0033396226415094
kam_mt,Mulch_Till,Kamiache_Creek,618,2692,202,68563,122.33209661693266,1.6,33.45,0.00625,10.93125,22.749999999999996,0.0,22.749999999999996,132.42640687119285,0.17447664165085947,Barley Fallow Int Precip MT 1,"Palouse silt loam, 7 to 25 percent slopes (SIL)",0.057,0.315,0.394,0.204,0.03,0.4902,11.15205
kam_mt,Mulch_Till,Kamiache_Creek,619,2693,202,68563,33.981137949147964,0.5,26.360000000000003,0.0,9.72,3.4,0.0,3.4,132.42640687119285,0.17206,Barley Fallow Int Precip MT 1,"Palouse silt loam, 7 to 25 percent slopes (SIL)",0.071,0.387,0.465,0.068,0.01,0.5975,2.0315
kam_mt,Mulch_Till,Kamiache_Creek,620,2701,202,68563,169.83428123466084,5.8,27.989655172413794,0.0017241379310344827,10.73448275862069,3.9482758620689653,0.0,3.9482758620689653,339.1541423866823,0.14232297074942266,Barley Fallow Int Precip MT 1,"Palouse silt loam, 7 to 25 percent slopes (SIL)",0.071,0.386,0.465,0.068,0.01,0.5965,2.355146551724138
kam_mt,Mulch_Till,Kamiache_Creek,621,2702,202,68563,52.5,0.6,28.75,0.0,11.383333333333333,0.5,0.0,0.5,120.0,0.13614681166104223,Barley Fallow Int Precip MT 1,"Palouse silt loam, 7 to 25 percent slopes (SIL)",0.07,0.382,0.465,0.073,0.011,0.5915,0.29575
kam_mt,Mulch_Till,Kamiache_Creek,622,2703,202,68563,30.0,0.4,22.0,0.0,9.8,0.5,0.0,0.5,120.0,0.12070357452873591,Barley Fallow Int Precip MT 1,"Palouse silt loam, 7 to 25 percent slopes (SIL)",0.071,0.386,0.465,0.068,0.01,0.5965,0.29825
kam_mt,Mulch_Till,Kamiache_Creek,623,2713,202,68526,62.13203435596426,0.5,9.28,0.0,9.78,0.2,0.0,0.2,72.42640687119285,0.070416875,Barley Fallow Int Precip MT 1,Covello silt loam (SIL),0.047,0.577,0.307,0.051,0.019,0.7161,0.14322
kam_mt,Mulch_Till,Kamiache_Creek,624,2722,202,68563,136.88575154993347,7.1,28.685915492957747,0.0028169014084507044,10.832394366197184,0.591549295774648,0.0,0.591549295774648,519.4112549695429,0.1476811598662844,Barley Fallow Int Precip MT 1,"Palouse silt loam, 7 to 25 percent slopes (SIL)",0.07,0.382,0.465,0.073,0.011,0.5915,0.3499014084507043
kam_mt,Mulch_Till,Kamiache_Creek,625,2723,202,68563,117.82571019487943,6.1,26.521311475409835,0.001639344262295082,10.90983606557377,0.5901639344262296,0.0,0.5901639344262296,519.4112549695429,0.13465568739573777,Barley Fallow Int Precip MT 1,"Palouse silt loam, 7 to 25 percent slopes (SIL)",0.071,0.386,0.465,0.068,0.01,0.5965,0.352032786885246
kam_mt,Mulch_Till,Kamiache_Creek,626,2731,202,68570,190.2077007336792,5.0,25.836,0.0,10.98,2.8600000000000003,0.0,2.8600000000000003,264.9734989992227,0.08959220212835799,Barley Fallow Int Precip MT 1,"Palouse-Thatuna silt loams, 7 to 25 percent slopes (SIL)",0.071,0.387,0.465,0.067,0.01,0.5975,1.7088500000000002
kam_mt,Mulch_Till,Kamiache_Creek,627,2732,202,68563,120.34237759772506,14.6,33.1013698630137,0.0027397260273972603,10.786986301369863,4.082191780821918,0.0,4.082191780821918,1211.5432893255067,0.14777666869388473,Barley Fallow Int Precip MT 1,"Palouse silt loam, 7 to 25 percent slopes (SIL)",0.071,0.386,0.465,0.068,0.01,0.5965,2.4350273972602743
kam_mt,Mulch_Till,Kamiache_Creek,628,2733,202,68563,162.68506601173945,19.7,21.71319796954315,0.0025380710659898475,12.599999999999998,1.1776649746192893,0.0,1.1776649746192893,1211.5432893255067,0.10730310639118285,Barley Fallow Int Precip MT 1,"Palouse silt loam, 7 to 25 percent slopes (SIL)",0.071,0.386,0.465,0.068,0.01,0.5965,0.7024771573604062
kam_mt,Mulch_Till,Kamiache_Creek,629,2742,202,68563,30.0,0.2,19.9,0.0,9.8,2.5,0.0,2.5,60.0,0.08,Barley Fallow Int Precip MT 1,"Palouse silt loam, 7 to 25 percent slopes (SIL)",0.071,0.387,0.465,0.067,0.01,0.5975,1.4937500000000001
kam_mt,Mulch_Till,Kamiache_Creek,630,2743,202,68526,30.0,0.2,10.85,0.0,9.5,1.4999999999999998,0.0,1.4999999999999998,60.0,0.08,Barley Fallow Int Precip MT 1,Covello silt loam (SIL),0.047,0.58,0.306,0.049,0.018,0.7188,1.0781999999999998
kam_mt,Mulch_Till,Kamiache_Creek,631,2752,202,68563,91.463840779983,4.6,25.178260869565218,0.002173913043478261,10.832608695652175,3.065217391304348,0.0,3.065217391304348,501.8376618407357,0.09684366451036047,Barley Fallow Int Precip MT 1,"Palouse silt loam, 7 to 25 percent slopes (SIL)",0.071,0.387,0.465,0.068,0.01,0.5975,1.831467391304348
kam_mt,Mulch_Till,Kamiache_Creek,632,2753,202,68563,150.64632599056023,7.6,23.901315789473685,0.0013157894736842105,10.843421052631578,2.7763157894736845,0.0,2.7763157894736845,501.8376618407357,0.08105952820180232,Barley Fallow Int Precip MT 1,"Palouse silt loam, 7 to 25 percent slopes (SIL)",0.071,0.389,0.465,0.066,0.01,0.5995,1.664401315789474
kam_mt,Mulch_Till,Kamiache_Creek,633,2761,202,68563,179.75176729846518,5.7,19.501754385964908,0.0,11.238596491228071,0.22807017543859648,0.0,0.22807017543859648,315.4350071332185,0.07001735509332636,Barley Fallow Int Precip MT 1,"Palouse silt loam, 7 to 25 percent slopes (SIL)",0.071,0.387,0.465,0.067,0.01,0.5975,0.1362719298245614
kam_mt,Mulch_Till,Kamiache_Creek,634,2762,202,68563,124.26406871192852,1.8,24.033333333333335,0.005555555555555556,12.394444444444444,1.4444444444444444,0.0,1.4444444444444444,144.8528137423857,0.13918112656522932,Barley Fallow Int Precip MT 1,"Palouse silt loam, 7 to 25 percent slopes (SIL)",0.071,0.386,0.465,0.068,0.01,0.5965,0.8616111111111111
kam_mt,Mulch_Till,Kamiache_Creek,635,2763,202,68563,12.426406871192851,0.2,20.0,0.05,11.25,1.0,0.0,1.0,144.8528137423857,0.08721,Barley Fallow Int Precip MT 1,"Palouse silt loam, 7 to 25 percent slopes (SIL)",0.071,0.387,0.465,0.067,0.01,0.5975,0.5975
kam_mt,Mulch_Till,Kamiache_Creek,636,2771,202,68563,208.03248694195582,5.7,30.22280701754386,0.0035087719298245615,12.008771929824562,1.3333333333333333,0.0,1.3333333333333333,272.5535844592395,0.13880886294236375,Barley Fallow Int Precip MT 1,"Palouse silt loam, 7 to 25 percent slopes (SIL)",0.07,0.381,0.465,0.074,0.011,0.5905,0.7873333333333333
kam_mt,Mulch_Till,Kamiache_Creek,637,2772,202,68563,158.80723285413623,6.0,19.090000000000003,0.0016666666666666668,12.725,0.4666666666666666,0.0,0.4666666666666666,379.7056274847714,0.07444892600102623,Barley Fallow Int Precip MT 1,"Palouse silt loam, 7 to 25 percent slopes (SIL)",0.069,0.38,0.463,0.077,0.011,0.5879000000000001,0.27435333333333334
kam_mt,Mulch_Till,Kamiache_Creek,638,2773,202,68563,92.44003106434795,3.5,24.03142857142857,0.005714285714285714,12.414285714285715,0.7999999999999999,0.0,0.7999999999999999,379.7056274847714,0.09162840561819738,Barley Fallow Int Precip MT 1,"Palouse silt loam, 7 to 25 percent slopes (SIL)",0.07,0.381,0.465,0.073,0.011,0.5905,0.4724
kam_mt,Mulch_Till,Kamiache_Creek,639,2781,202,68563,192.52934178395418,5.0,25.816,0.002,10.955999999999998,3.22,0.0,3.22,261.7782803026258,0.10354630668996473,Barley Fallow Int Precip MT 1,"Palouse silt loam, 7 to 25 percent slopes (SIL)",0.071,0.388,0.465,0.067,0.01,0.5985,1.9271700000000003
kam_mt,Mulch_Till,Kamiache_Creek,640,2782,202,68563,64.26406871192852,2.5,26.432,0.004,10.912,3.5200000000000005,0.0,3.5200000000000005,392.13203435596427,0.10723310184146141,Barley Fallow Int Precip MT 1,"Palouse silt loam, 7 to 25 percent slopes (SIL)",0.071,0.388,0.465,0.066,0.01,0.5985,2.1067200000000006
kam_mt,Mulch_Till,Kamiache_Creek,641,2783,202,68563,162.9553170909616,6.4,30.628125,0.0015625,10.771875,3.875,0.0,3.875,392.13203435596427,0.14153959367013208,Barley Fallow Int Precip MT 1,"Palouse silt loam, 7 to 25 percent slopes (SIL)",0.071,0.386,0.465,0.068,0.01,0.5965,2.3114375000000003
kam_mt,Mulch_Till,Kamiache_Creek,642,2791,202,68563,186.9053494335587,5.7,24.519298245614035,0.0017543859649122807,10.84561403508772,0.40350877192982454,0.0,0.40350877192982454,303.3621037163293,0.09794818752693148,Barley Fallow Int Precip MT 1,"Palouse silt loam, 7 to 25 percent slopes (SIL)",0.07,0.384,0.465,0.07,0.01,0.5935,0.23948245614035088
kam_mt,Mulch_Till,Kamiache_Creek,643,2792,202,68563,110.35807130547562,6.1,27.455737704918032,0.003278688524590164,10.844262295081966,0.5081967213114754,0.0,0.5081967213114754,554.558441227157,0.13872555578796258,Barley Fallow Int Precip MT 1,"Palouse silt loam, 7 to 25 percent slopes (SIL)",0.07,0.382,0.465,0.072,0.011,0.5915,0.30059836065573775
kam_mt,Mulch_Till,Kamiache_Creek,644,2793,202,68563,76.27690222584344,4.2,26.847619047619045,0.004761904761904762,11.223809523809523,0.7619047619047619,0.0,0.7619047619047619,554.558441227157,0.13864266876528644,Barley Fallow Int Precip MT 1,"Palouse silt loam, 7 to 25 percent slopes (SIL)",0.071,0.387,0.465,0.067,0.01,0.5975,0.4552380952380952
kam_mt,Mulch_Till,Kamiache_Creek,645,2801,202,68563,203.22194765688187,7.8,22.774358974358975,0.001282051282051282,11.323076923076924,0.5256410256410257,0.0,0.5256410256410257,385.29303012192867,0.10323263578540381,Barley Fallow Int Precip MT 1,"Palouse silt loam, 7 to 25 percent slopes (SIL)",0.071,0.387,0.465,0.067,0.01,0.5975,0.31407051282051285
kam_mt,Mulch_Till,Kamiache_Creek,646,2802,202,68563,26.36038969321072,1.1,24.59090909090909,0.00909090909090909,10.663636363636364,0.2727272727272727,0.0,0.2727272727272727,409.70562748477147,0.1403146875,Barley Fallow Int Precip MT 1,"Palouse silt loam, 7 to 25 percent slopes (SIL)",0.07,0.383,0.465,0.071,0.011,0.5925,0.1615909090909091
kam_mt,Mulch_Till,Kamiache_Creek,647,2803,202,68563,54.91747852752233,2.2,27.19545454545454,0.004545454545454545,11.1,0.6818181818181818,0.0,0.6818181818181818,409.70562748477147,0.13230253085387572,Barley Fallow Int Precip MT 1,"Palouse silt loam, 7 to 25 percent slopes (SIL)",0.07,0.385,0.465,0.07,0.01,0.5945,0.4053409090909091
kam_mt,Mulch_Till,Kamiache_Creek,648,2811,202,68570,260.1933731341786,5.2,24.732692307692304,0.0019230769230769232,10.911538461538461,0.44230769230769224,0.0,0.44230769230769224,200.6200210682579,0.10662828923704115,Barley Fallow Int Precip MT 1,"Palouse-Thatuna silt loams, 7 to 25 percent slopes (SIL)",0.07,0.383,0.465,0.071,0.011,0.5925,0.2620673076923077
kam_mt,Mulch_Till,Kamiache_Creek,649,2812,202,68563,85.83460642374578,1.4,25.65,0.0,10.428571428571429,0.5714285714285715,0.0,0.5714285714285715,157.27922061357856,0.13406035639724972,Barley Fallow Int Precip MT 1,"Palouse silt loam, 7 to 25 percent slopes (SIL)",0.07,0.384,0.465,0.07,0.01,0.5935,0.3391428571428572
kam_mt,Mulch_Till,Kamiache_Creek,650,2822,202,68595,84.6498371709634,4.2,15.211904761904762,0.007142857142857143,10.876190476190477,0.19047619047619047,0.0,0.19047619047619047,499.7056274847715,0.08327586928001436,Barley Fallow Int Precip MT 1,"Staley silt loam, 7 to 25 percent slopes (SIL)",0.067,0.41,0.443,0.069,0.011,0.6099,0.11617142857142856
kam_mt,Mulch_Till,Kamiache_Creek,651,2823,202,68570,327.7929864918157,16.4,23.55060975609756,0.0006097560975609756,10.913414634146342,0.5182926829268293,0.0,0.5182926829268293,499.7056274847715,0.10095393954640763,Barley Fallow Int Precip MT 1,"Palouse-Thatuna silt loams, 7 to 25 percent slopes (SIL)",0.07,0.385,0.465,0.069,0.01,0.5945,0.30812500000000004
kam_mt,Mulch_Till,Kamiache_Creek,652,2832,202,68595,171.0,5.1,19.745098039215687,0.00784313725490196,10.676470588235293,0.35294117647058826,0.0,0.35294117647058826,300.0,0.14342699731191622,Barley Fallow Int Precip MT 1,"Staley silt loam, 7 to 25 percent slopes (SIL)",0.067,0.411,0.443,0.067,0.011,0.6109,0.21561176470588236
kam_mt,Mulch_Till,Kamiache_Creek,653,2833,202,68591,96.0,2.9,12.382758620689655,0.010344827586206896,8.951724137931036,0.1724137931034483,0.0,0.1724137931034483,300.0,0.05857706677503001,Barley Fallow Int Precip MT 1,"Snow silt loam, 7 to 15 percent slopes (SIL)",0.061,0.438,0.413,0.073,0.015,0.6229,0.10739655172413794
kam_mt,Mulch_Till,Kamiache_Creek,654,2842,202,68526,49.70562748477141,1.1,11.6,0.00909090909090909,10.627272727272727,0.18181818181818182,0.0,0.18181818181818182,217.27922061357853,0.11647004565396933,Barley Fallow Int Precip MT 1,Covello silt loam (SIL),0.047,0.577,0.307,0.051,0.018,0.7161,0.13019999999999998
kam_mt,Mulch_Till,Kamiache_Creek,655,2843,202,68591,149.11688245431424,3.2,15.165625,0.0125,8.65625,0.25,0.0,0.25,217.27922061357853,0.1252150146165523,Barley Fallow Int Precip MT 1,"Snow silt loam, 7 to 15 percent slopes (SIL)",0.061,0.438,0.413,0.074,0.015,0.6229,0.155725
kam_mt,Mulch_Till,Kamiache_Creek,656,2851,202,68563,271.38233361182745,6.0,18.711666666666666,0.0,11.415,0.3833333333333333,0.0,0.3833333333333333,222.19574574905928,0.05400220272967793,Barley Fallow Int Precip MT 1,"Palouse silt loam, 7 to 25 percent slopes (SIL)",0.07,0.384,0.465,0.07,0.01,0.5935,0.22750833333333334
kam_mt,Mulch_Till,Kamiache_Creek,657,2852,202,68563,108.48166823075746,4.8,30.235416666666666,0.004166666666666667,10.729166666666666,0.7291666666666667,0.0,0.7291666666666667,439.7056274847714,0.1803221398740291,Barley Fallow Int Precip MT 1,"Palouse silt loam, 7 to 25 percent slopes (SIL)",0.07,0.385,0.465,0.069,0.01,0.5945,0.4334895833333334
kam_mt,Mulch_Till,Kamiache_Creek,658,2853,202,68563,49.12377429317319,2.2,21.004545454545454,0.004545454545454545,11.1,0.6363636363636362,0.0,0.6363636363636362,439.7056274847714,0.08700687320239196,Barley Fallow Int Precip MT 1,"Palouse silt loam, 7 to 25 percent slopes (SIL)",0.071,0.387,0.465,0.067,0.01,0.5975,0.3802272727272727
kam_mt,Mulch_Till,Kamiache_Creek,659,2862,202,68526,95.45941546018392,0.8,10.7625,0.0,11.1625,0.25,0.0,0.25,84.8528137423857,0.0848038693941045,Barley Fallow Int Precip MT 1,Covello silt loam (SIL),0.047,0.577,0.307,0.051,0.019,0.7161,0.179025
kam_mt,Mulch_Till,Kamiache_Creek,660,2863,202,68591,180.31222920256963,1.5,13.74,0.006666666666666667,8.993333333333334,0.19999999999999998,0.0,0.19999999999999998,84.8528137423857,0.08849134376898916,Barley Fallow Int Precip MT 1,"Snow silt loam, 7 to 15 percent slopes (SIL)",0.061,0.438,0.413,0.073,0.015,0.6229,0.12458
kam_mt,Mulch_Till,Kamiache_Creek,661,2872,202,68563,128.40620433565948,2.8,19.87142857142857,0.0,11.292857142857143,0.5357142857142857,0.0,0.5357142857142857,217.27922061357853,0.07066851971886785,Barley Fallow Int Precip MT 1,"Palouse silt loam, 7 to 25 percent slopes (SIL)",0.07,0.385,0.465,0.069,0.01,0.5945,0.3184821428571429
